Transaction_ID,Account_ID,Date,Transaction_Type,Amount,Transaction_Fee
101324,6143,2/25/2022 4:00,Deposit,49267.76,321.4
101325,5969,2/25/2022 5:00,Deposit,40590.7,414.25
101326,5352,2/25/2022 6:00,Payment,23280.23,304.36
101327,6080,2/25/2022 7:00,Payment,45236.48,776.68
101328,5039,2/25/2022 8:00,Withdrawal,20787.46,171.43
101329,6359,2/25/2022 9:00,Withdrawal,26484.24,451.4
101330,5639,2/25/2022 10:00,Deposit,24117.92,265.17
101331,5172,2/25/2022 11:00,Deposit,22657.38,177.49
101332,5258,2/25/2022 12:00,Transfer,38871.94,636.91
101333,5516,2/25/2022 13:00,Deposit,26575.06,169.11
101334,5729,2/25/2022 14:00,Withdrawal,16177.5,205.8
101335,5522,2/25/2022 15:00,Payment,13278.83,79.12
101336,5838,2/25/2022 16:00,Transfer,2368.49,24.51
101337,5116,2/25/2022 17:00,Deposit,29368.16,411.63
101338,5183,2/25/2022 18:00,Deposit,11883.09,158.54
101339,6139,2/25/2022 19:00,Withdrawal,7832.63,86.71
101340,5161,2/25/2022 20:00,Transfer,32864.58,375.83
101341,5542,2/25/2022 21:00,Deposit,34219.86,287.5
101342,6260,2/25/2022 22:00,Payment,37731.67,446.68
101343,5838,2/25/2022 23:00,Withdrawal,25427.06,490.71
101344,6089,2/26/2022 0:00,Transfer,44755.7,794.72
101345,6093,2/26/2022 1:00,Deposit,46848.97,336.31
101346,5446,2/26/2022 2:00,Deposit,40464.86,220.4
101347,5415,2/26/2022 3:00,Transfer,31961.88,607.37
101348,5531,2/26/2022 4:00,Withdrawal,15534.19,200.41
101349,5440,2/26/2022 5:00,Transfer,49155.77,642.35
101350,5737,2/26/2022 6:00,Transfer,14069.74,235.12
101351,5463,2/26/2022 7:00,Withdrawal,10531.52,102.37
101352,5395,2/26/2022 8:00,Deposit,22386.63,273.76
101353,5710,2/26/2022 9:00,Payment,3313.61,64.71
101354,5394,2/26/2022 10:00,Withdrawal,48935.48,738.06
101355,5325,2/26/2022 11:00,Payment,29627.46,216.46
101356,6114,2/26/2022 12:00,Deposit,28069.13,196.44
101357,5749,2/26/2022 13:00,Transfer,32961.92,265.8
101358,6093,2/26/2022 14:00,Payment,25102.67,414.21
101359,6189,2/26/2022 15:00,Deposit,2087.14,19.68
101360,5641,2/26/2022 16:00,Deposit,30809.41,163.93
101361,5213,2/26/2022 17:00,Transfer,35950.61,688.91
101362,6358,2/26/2022 18:00,Transfer,21129.08,159.43
101363,5368,2/26/2022 19:00,Deposit,37986.13,195.38
101364,5048,2/26/2022 20:00,Deposit,11736.56,100.43
101365,6075,2/26/2022 21:00,Payment,11453.19,97.64
101366,6312,2/26/2022 22:00,Deposit,8490.14,96.19
101367,6262,2/26/2022 23:00,Deposit,18913.74,355.69
101368,5132,2/27/2022 0:00,Payment,42427.1,771.65
101369,5998,2/27/2022 1:00,Withdrawal,41481.65,491.7
101370,5785,2/27/2022 2:00,Payment,19449.8,217.13
101371,6189,2/27/2022 3:00,Payment,29661.38,395.24
101372,6397,2/27/2022 4:00,Transfer,36180.41,313.03
101373,5372,2/27/2022 5:00,Payment,12439.74,71.94
101374,5478,2/27/2022 6:00,Deposit,8822.98,168.42
101375,5831,2/27/2022 7:00,Deposit,48618.75,379.25
101376,5649,2/27/2022 8:00,Deposit,31069.09,247.81
101377,5681,2/27/2022 9:00,Withdrawal,49080.08,593.23
101378,5687,2/27/2022 10:00,Deposit,17218.92,213.07
101379,6323,2/27/2022 11:00,Withdrawal,35300.07,186.26
101380,5081,2/27/2022 12:00,Deposit,11518.88,83.16
101381,5086,2/27/2022 13:00,Payment,13429.41,143.32
101382,5224,2/27/2022 14:00,Transfer,25839.16,394.2
101383,5015,2/27/2022 15:00,Deposit,16321.1,137.53
101384,5821,2/27/2022 16:00,Withdrawal,8797.27,99.81
101385,6381,2/27/2022 17:00,Withdrawal,13512.59,180.53
101386,5162,2/27/2022 18:00,Transfer,2269.55,41.6
101387,5513,2/27/2022 19:00,Deposit,35368.97,349.84
101388,5349,2/27/2022 20:00,Payment,24859.77,174.1
101389,5680,2/27/2022 21:00,Deposit,5165.03,63.73
101390,6487,2/27/2022 22:00,Deposit,8998.85,145.79
101391,6398,2/27/2022 23:00,Transfer,5575.46,37.07
101392,6115,2/28/2022 0:00,Deposit,30823.34,350.47
101393,5180,2/28/2022 1:00,Payment,5163.41,27.19
101394,5742,2/28/2022 2:00,Withdrawal,37836.98,208.23
101395,6324,2/28/2022 3:00,Transfer,1515.29,18.55
101396,5659,2/28/2022 4:00,Payment,12844.1,121.67
101397,6212,2/28/2022 5:00,Withdrawal,44588,788.16
101398,6337,2/28/2022 6:00,Transfer,36067.3,506.11
101399,5492,2/28/2022 7:00,Transfer,4111.93,48.56
101400,5922,2/28/2022 8:00,Withdrawal,41145.74,457.5
101401,5127,2/28/2022 9:00,Withdrawal,24905.24,310.29
101402,6449,2/28/2022 10:00,Payment,42415.76,237.81
101403,5564,2/28/2022 11:00,Deposit,30236.62,556.11
101404,6210,2/28/2022 12:00,Deposit,34250.74,684.14
101405,5549,2/28/2022 13:00,Deposit,49678.33,383.63
101406,5452,2/28/2022 14:00,Deposit,12000.61,81.67
101407,5470,2/28/2022 15:00,Deposit,31385.31,224.52
101408,5987,2/28/2022 16:00,Payment,23285.91,347.32
101409,5737,2/28/2022 17:00,Transfer,2452.87,36.6
101410,5223,2/28/2022 18:00,Payment,1216.3,21.55
101411,5153,2/28/2022 19:00,Payment,6401.81,104.2
101412,5559,2/28/2022 20:00,Payment,32630.04,383.25
101413,5350,2/28/2022 21:00,Transfer,28574.57,405.55
101414,6170,2/28/2022 22:00,Payment,27894.76,427.47
101415,5348,2/28/2022 23:00,Payment,2076.91,26.36
101416,5181,3/1/2022 0:00,Transfer,23730.5,287.96
101417,5636,3/1/2022 1:00,Payment,46268.83,679.06
101418,6017,3/1/2022 2:00,Deposit,20180.8,269.66
101419,5178,3/1/2022 3:00,Withdrawal,31433.66,460.79
101420,6062,3/1/2022 4:00,Payment,39101.02,554.95
101421,5771,3/1/2022 5:00,Withdrawal,39304.3,620.53
101422,5893,3/1/2022 6:00,Payment,26204.36,383.69
101423,6026,3/1/2022 7:00,Payment,42968.62,549.83
101424,6015,3/1/2022 8:00,Deposit,19873.22,302.61
101425,5063,3/1/2022 9:00,Transfer,44490.31,522.42
101426,5028,3/1/2022 10:00,Withdrawal,12391.24,106.88
101427,5371,3/1/2022 11:00,Transfer,14370.71,72.16
101428,5096,3/1/2022 12:00,Deposit,3129.47,41.93
101429,6465,3/1/2022 13:00,Deposit,39881.3,552.75
101430,6226,3/1/2022 14:00,Withdrawal,21144.23,414.02
101431,6434,3/1/2022 15:00,Transfer,11841.27,123.41
101432,5992,3/1/2022 16:00,Deposit,11973.62,130.66
101433,5020,3/1/2022 17:00,Payment,45119.3,362.17
101434,5734,3/1/2022 18:00,Payment,41778.87,253.1
101435,6125,3/1/2022 19:00,Payment,27899.78,462.92
101436,6069,3/1/2022 20:00,Transfer,30997.48,271.08
101437,5065,3/1/2022 21:00,Payment,23979.12,338.91
101438,5602,3/1/2022 22:00,Payment,19887.49,304.61
101439,6187,3/1/2022 23:00,Deposit,45816.11,552.93
101440,6134,3/2/2022 0:00,Deposit,6717.83,121.9
101441,5337,3/2/2022 1:00,Payment,21213.12,247.28
101442,5122,3/2/2022 2:00,Payment,17555.81,162.81
101443,5446,3/2/2022 3:00,Deposit,25158.46,463.93
101444,5610,3/2/2022 4:00,Withdrawal,23152.78,414.98
101445,6314,3/2/2022 5:00,Transfer,26185.03,195.36
101446,5670,3/2/2022 6:00,Transfer,7425.99,40.02
101447,6435,3/2/2022 7:00,Deposit,25900.5,164.46
101448,5614,3/2/2022 8:00,Transfer,12499.73,116.23
101449,5896,3/2/2022 9:00,Deposit,9624.4,188.48
101450,5280,3/2/2022 10:00,Deposit,3709.29,49.62
101451,6066,3/2/2022 11:00,Deposit,38251.3,405.42
101452,5595,3/2/2022 12:00,Deposit,21658.38,397.01
101453,5702,3/2/2022 13:00,Withdrawal,31518.86,371.83
101454,6074,3/2/2022 14:00,Payment,36515.87,355.25
101455,5209,3/2/2022 15:00,Payment,34126.17,652.43
101456,5125,3/2/2022 16:00,Withdrawal,23789.79,422.1
101457,5491,3/2/2022 17:00,Transfer,19700.98,347.82
101458,5959,3/2/2022 18:00,Transfer,19110.02,242.4
101459,5969,3/2/2022 19:00,Payment,32182.42,542
101460,5580,3/2/2022 20:00,Transfer,24992.32,192.2
101461,5776,3/2/2022 21:00,Payment,42532.05,578.37
101462,5257,3/2/2022 22:00,Payment,43797.75,865.34
101463,6211,3/2/2022 23:00,Withdrawal,8942.74,83.74
101464,5229,3/3/2022 0:00,Transfer,7243.57,122.53
101465,5188,3/3/2022 1:00,Withdrawal,31704.85,391.78
101466,6438,3/3/2022 2:00,Payment,15410.67,86.25
101467,5009,3/3/2022 3:00,Payment,1419.25,23.34
101468,6137,3/3/2022 4:00,Payment,44487.81,334.93
101469,6099,3/3/2022 5:00,Deposit,11731.59,169.78
101470,5675,3/3/2022 6:00,Deposit,46499.39,292.25
101471,5501,3/3/2022 7:00,Deposit,36013.01,691.56
101472,5084,3/3/2022 8:00,Withdrawal,38251.35,358.64
101473,5048,3/3/2022 9:00,Payment,10472.34,87.94
101474,5837,3/3/2022 10:00,Transfer,12092.62,83.89
101475,6007,3/3/2022 11:00,Withdrawal,26302.75,504.75
101476,5688,3/3/2022 12:00,Withdrawal,9018.94,141.4
101477,5386,3/3/2022 13:00,Withdrawal,15618.87,251.85
101478,5969,3/3/2022 14:00,Transfer,16412.39,205.01
101479,6412,3/3/2022 15:00,Payment,8401.68,101.84
101480,6005,3/3/2022 16:00,Deposit,10656.55,70.87
101481,5217,3/3/2022 17:00,Payment,39533.32,529.65
101482,6004,3/3/2022 18:00,Payment,8776.19,76.39
101483,6369,3/3/2022 19:00,Withdrawal,1908.64,37.52
101484,6253,3/3/2022 20:00,Withdrawal,31653.07,536.48
101485,5254,3/3/2022 21:00,Withdrawal,48811.16,546.44
101486,5235,3/3/2022 22:00,Deposit,16895.08,122.83
101487,6049,3/3/2022 23:00,Deposit,6373.46,106.95
101488,6284,3/4/2022 0:00,Deposit,28734.17,196.28
101489,5270,3/4/2022 1:00,Payment,45364.53,355.66
101490,5122,3/4/2022 2:00,Withdrawal,39311.06,321.28
101491,5655,3/4/2022 3:00,Transfer,31314.54,418.15
101492,6280,3/4/2022 4:00,Payment,16095.3,270.5
101493,6444,3/4/2022 5:00,Deposit,27323.07,265.44
101494,5258,3/4/2022 6:00,Transfer,5016.62,31.45
101495,5947,3/4/2022 7:00,Transfer,34107.8,408.2
101496,5046,3/4/2022 8:00,Withdrawal,36392.25,590.34
101497,5862,3/4/2022 9:00,Transfer,48269.07,401.84
101498,5524,3/4/2022 10:00,Deposit,13389.67,111.12
101499,5887,3/4/2022 11:00,Withdrawal,1413.59,27.15
101500,5207,3/4/2022 12:00,Transfer,27507.62,531.24
101501,6334,3/4/2022 13:00,Withdrawal,35486.13,704.65
101502,5746,3/4/2022 14:00,Transfer,39625.17,678.18
101503,5148,3/4/2022 15:00,Payment,10090.08,78.93
101504,5437,3/4/2022 16:00,Payment,13456.77,110.07
101505,5154,3/4/2022 17:00,Deposit,25873.25,261.41
101506,6113,3/4/2022 18:00,Payment,16864.74,164.8
101507,5357,3/4/2022 19:00,Payment,43095.32,833.8
101508,6197,3/4/2022 20:00,Payment,23951.13,403.24
101509,6240,3/4/2022 21:00,Transfer,40079.14,635.66
101510,5455,3/4/2022 22:00,Transfer,29240.68,227.77
101511,5775,3/4/2022 23:00,Withdrawal,38767.96,722.75
101512,5628,3/5/2022 0:00,Transfer,16967.31,295.54
101513,6222,3/5/2022 1:00,Payment,41655.12,310.52
101514,5831,3/5/2022 2:00,Transfer,14091.33,254.6
101515,5485,3/5/2022 3:00,Deposit,27531.89,250.09
101516,5532,3/5/2022 4:00,Withdrawal,11093.35,68.92
101517,5199,3/5/2022 5:00,Withdrawal,24038.56,357.03
101518,5370,3/5/2022 6:00,Transfer,16249.67,240.61
101519,6013,3/5/2022 7:00,Payment,13701.82,88.02
101520,5852,3/5/2022 8:00,Withdrawal,48365.76,473.15
101521,6471,3/5/2022 9:00,Deposit,8423.67,167.57
101522,5247,3/5/2022 10:00,Deposit,39472.63,599.05
101523,5787,3/5/2022 11:00,Withdrawal,49216.17,785.05
101524,5263,3/5/2022 12:00,Payment,1485.12,12.17
101525,6081,3/5/2022 13:00,Payment,35101.86,216.99
101526,6325,3/5/2022 14:00,Transfer,13019.13,119.17
101527,5030,3/5/2022 15:00,Transfer,2504.15,21.87
101528,6272,3/5/2022 16:00,Withdrawal,20443.03,174.14
101529,5604,3/5/2022 17:00,Transfer,46793.28,369.26
101530,6294,3/5/2022 18:00,Transfer,1082.37,14.74
101531,6417,3/5/2022 19:00,Transfer,29600.34,293.68
101532,5501,3/5/2022 20:00,Deposit,25319.13,438.15
101533,6107,3/5/2022 21:00,Transfer,43732.52,339.33
101534,6388,3/5/2022 22:00,Withdrawal,4658.08,55.75
101535,5885,3/5/2022 23:00,Payment,34235.54,178.19
101536,5548,3/6/2022 0:00,Transfer,34165.43,417.68
101537,6365,3/6/2022 1:00,Payment,33619.46,196.26
101538,5838,3/6/2022 2:00,Transfer,47145.56,927.16
101539,6430,3/6/2022 3:00,Withdrawal,41242.83,695.31
101540,6448,3/6/2022 4:00,Deposit,2577.65,31.84
101541,6116,3/6/2022 5:00,Withdrawal,23818.6,150.03
101542,5847,3/6/2022 6:00,Deposit,20198.68,280.49
101543,5613,3/6/2022 7:00,Transfer,15852.29,259.68
101544,5411,3/6/2022 8:00,Transfer,22841.17,179.55
101545,5431,3/6/2022 9:00,Deposit,19517.61,263.94
101546,5677,3/6/2022 10:00,Withdrawal,21900.53,376.98
101547,5158,3/6/2022 11:00,Withdrawal,48973.46,809.22
101548,5013,3/6/2022 12:00,Deposit,4887.33,83.3
101549,5372,3/6/2022 13:00,Transfer,46150.43,839.47
101550,5224,3/6/2022 14:00,Deposit,24271.72,462.75
101551,6096,3/6/2022 15:00,Transfer,31375.24,347.73
101552,6272,3/6/2022 16:00,Deposit,41594.06,562.83
101553,5510,3/6/2022 17:00,Transfer,18342.92,309.26
101554,5602,3/6/2022 18:00,Deposit,21805.88,337.06
101555,5215,3/6/2022 19:00,Payment,20771.16,414.03
101556,5987,3/6/2022 20:00,Transfer,19049.19,99.15
101557,6243,3/6/2022 21:00,Withdrawal,46313.7,478.28
101558,5839,3/6/2022 22:00,Deposit,41532.03,382.74
101559,5726,3/6/2022 23:00,Withdrawal,5895.5,52.67
101560,6244,3/7/2022 0:00,Deposit,5852.11,48.79
101561,6412,3/7/2022 1:00,Withdrawal,21679.54,339
101562,5553,3/7/2022 2:00,Withdrawal,5383.54,33.76
101563,6065,3/7/2022 3:00,Deposit,31145.11,502.19
101564,5675,3/7/2022 4:00,Deposit,7612.73,117.25
101565,5872,3/7/2022 5:00,Withdrawal,26357.48,230.95
101566,5282,3/7/2022 6:00,Withdrawal,857.39,7.54
101567,6081,3/7/2022 7:00,Withdrawal,16171.52,233.4
101568,5833,3/7/2022 8:00,Transfer,34020.94,559.05
101569,5536,3/7/2022 9:00,Transfer,24459.93,443.88
101570,6096,3/7/2022 10:00,Payment,48924.34,869.98
101571,5922,3/7/2022 11:00,Transfer,43768.14,852.31
101572,6152,3/7/2022 12:00,Transfer,18274,250.73
101573,5841,3/7/2022 13:00,Deposit,2751.58,51.26
101574,6449,3/7/2022 14:00,Payment,42358.5,725.5
101575,5947,3/7/2022 15:00,Payment,45606.1,840.07
101576,5664,3/7/2022 16:00,Transfer,41121.06,212.78
101577,6148,3/7/2022 17:00,Deposit,6833.52,133.18
101578,5066,3/7/2022 18:00,Deposit,49896.8,603.9
101579,5005,3/7/2022 19:00,Payment,13299.92,225.74
101580,5636,3/7/2022 20:00,Deposit,36348.14,251.1
101581,5313,3/7/2022 21:00,Withdrawal,45447.73,497.16
101582,6349,3/7/2022 22:00,Transfer,12166.51,110.37
101583,5564,3/7/2022 23:00,Withdrawal,45458.8,426.17
101584,5825,3/8/2022 0:00,Payment,15819.34,108.34
101585,5505,3/8/2022 1:00,Payment,48832.45,834.37
101586,6105,3/8/2022 2:00,Deposit,14422.37,74.11
101587,6025,3/8/2022 3:00,Deposit,47695.07,462.05
101588,5203,3/8/2022 4:00,Payment,3150.46,23.99
101589,5661,3/8/2022 5:00,Payment,35608.96,492.67
101590,5804,3/8/2022 6:00,Withdrawal,26839.5,236.56
101591,5403,3/8/2022 7:00,Withdrawal,24154.92,214.62
101592,6126,3/8/2022 8:00,Deposit,11562.97,142.51
101593,5535,3/8/2022 9:00,Withdrawal,35426.99,523.98
101594,6391,3/8/2022 10:00,Deposit,9945.07,67.82
101595,6235,3/8/2022 11:00,Deposit,27865.67,212.69
101596,5576,3/8/2022 12:00,Transfer,13035.65,113.51
101597,6232,3/8/2022 13:00,Deposit,47803.26,937.24
101598,5762,3/8/2022 14:00,Withdrawal,1917.24,21.01
101599,5116,3/8/2022 15:00,Payment,10386.55,145.25
101600,5627,3/8/2022 16:00,Payment,12494.38,107.74
101601,5748,3/8/2022 17:00,Withdrawal,20996.36,259.45
101602,5104,3/8/2022 18:00,Payment,12020.15,73.46
101603,5494,3/8/2022 19:00,Deposit,24821.78,137.04
101604,5045,3/8/2022 20:00,Payment,43687.04,525.6
101605,5822,3/8/2022 21:00,Withdrawal,35747.14,392.5
101606,6354,3/8/2022 22:00,Payment,29208.12,206.01
101607,6239,3/8/2022 23:00,Deposit,4905.66,75.13
101608,5981,3/9/2022 0:00,Deposit,34852.61,693.34
101609,5959,3/9/2022 1:00,Withdrawal,8737.51,95.54
101610,5844,3/9/2022 2:00,Withdrawal,39425.19,566.48
101611,5448,3/9/2022 3:00,Withdrawal,12877.81,250.4
101612,5535,3/9/2022 4:00,Transfer,21143.91,369.45
101613,5510,3/9/2022 5:00,Transfer,17848.28,213.35
101614,6481,3/9/2022 6:00,Deposit,43011.29,690.86
101615,5539,3/9/2022 7:00,Transfer,6763.95,46.82
101616,5015,3/9/2022 8:00,Transfer,28499.42,361.42
101617,5242,3/9/2022 9:00,Payment,7532.05,69.19
101618,6230,3/9/2022 10:00,Transfer,35387.39,262.48
101619,5911,3/9/2022 11:00,Payment,45301.37,516.17
101620,6294,3/9/2022 12:00,Withdrawal,22013.08,153.33
101621,5760,3/9/2022 13:00,Payment,24660.57,381.86
101622,5704,3/9/2022 14:00,Payment,46407.43,549.63
101623,5114,3/9/2022 15:00,Withdrawal,26289.07,340.89
101624,6322,3/9/2022 16:00,Withdrawal,24636.12,177.27
101625,5396,3/9/2022 17:00,Deposit,29127.29,206.7
101626,5393,3/9/2022 18:00,Deposit,34616.87,476.02
101627,6098,3/9/2022 19:00,Deposit,5790.73,114.51
101628,5977,3/9/2022 20:00,Deposit,41144.97,265.13
101629,6126,3/9/2022 21:00,Payment,22057.5,204.83
101630,5296,3/9/2022 22:00,Payment,4081.25,73.63
101631,6001,3/9/2022 23:00,Deposit,39416.04,239.81
101632,5177,3/10/2022 0:00,Transfer,19159.02,347.51
101633,6238,3/10/2022 1:00,Deposit,5468.19,70.34
101634,5966,3/10/2022 2:00,Transfer,31872.06,354.54
101635,5314,3/10/2022 3:00,Withdrawal,44066.5,425.03
101636,6062,3/10/2022 4:00,Payment,44443.8,420.29
101637,5258,3/10/2022 5:00,Payment,47904.34,459.26
101638,5006,3/10/2022 6:00,Transfer,43451.42,793.95
101639,5048,3/10/2022 7:00,Deposit,605.98,9.61
101640,5160,3/10/2022 8:00,Payment,19321.94,290.71
101641,5175,3/10/2022 9:00,Transfer,41017.86,696.53
101642,6025,3/10/2022 10:00,Withdrawal,18629.52,165
101643,6000,3/10/2022 11:00,Withdrawal,30276.65,432.07
101644,5454,3/10/2022 12:00,Payment,30512.69,363.13
101645,5275,3/10/2022 13:00,Deposit,18568.75,310.78
101646,5497,3/10/2022 14:00,Transfer,45271.46,436.36
101647,5675,3/10/2022 15:00,Payment,25409.8,372.19
101648,6051,3/10/2022 16:00,Withdrawal,23506.82,428.6
101649,6356,3/10/2022 17:00,Deposit,49876.93,550.26
101650,6024,3/10/2022 18:00,Transfer,24928.27,149.55
101651,6211,3/10/2022 19:00,Payment,9330.71,118.88
101652,5055,3/10/2022 20:00,Transfer,25896.94,263.88
101653,5546,3/10/2022 21:00,Deposit,40793.83,615.31
101654,6135,3/10/2022 22:00,Deposit,38954.59,750.48
101655,6333,3/10/2022 23:00,Withdrawal,39534.8,485.65
101656,5035,3/11/2022 0:00,Deposit,35547.18,426.31
101657,5438,3/11/2022 1:00,Payment,13083.78,193.89
101658,5594,3/11/2022 2:00,Transfer,43173.16,282.89
101659,6348,3/11/2022 3:00,Deposit,44725.45,393.7
101660,5306,3/11/2022 4:00,Deposit,10110.56,189.92
101661,5618,3/11/2022 5:00,Payment,6957.55,104.71
101662,6132,3/11/2022 6:00,Transfer,48792.45,253.8
101663,6395,3/11/2022 7:00,Transfer,43482.04,350.87
101664,5356,3/11/2022 8:00,Withdrawal,44715.19,681.57
101665,5180,3/11/2022 9:00,Withdrawal,44375.63,730.69
101666,6379,3/11/2022 10:00,Transfer,27313.5,480.66
101667,5067,3/11/2022 11:00,Payment,32496.89,304.91
101668,5291,3/11/2022 12:00,Payment,27495.46,521.46
101669,5691,3/11/2022 13:00,Withdrawal,3034.71,40.34
101670,5180,3/11/2022 14:00,Deposit,37402.4,577.8
101671,6489,3/11/2022 15:00,Payment,25513.94,355.95
101672,5433,3/11/2022 16:00,Deposit,32561.6,222.76
101673,6487,3/11/2022 17:00,Payment,25380.67,493.57
101674,5913,3/11/2022 18:00,Transfer,24844.66,170.02
101675,5065,3/11/2022 19:00,Withdrawal,9003.56,79.44
101676,6044,3/11/2022 20:00,Deposit,14296.33,245.96
101677,5383,3/11/2022 21:00,Deposit,8363.21,119.42
101678,5038,3/11/2022 22:00,Transfer,10185.48,178.98
101679,6308,3/11/2022 23:00,Payment,48662.38,619.77
101680,5821,3/12/2022 0:00,Deposit,8079.12,86.08
101681,5601,3/12/2022 1:00,Payment,13828.89,260.37
101682,5784,3/12/2022 2:00,Transfer,29734.19,164.84
101683,6359,3/12/2022 3:00,Withdrawal,30703.84,547.82
101684,6211,3/12/2022 4:00,Deposit,8121.72,68.73
101685,5670,3/12/2022 5:00,Payment,39789.01,705.5
101686,6266,3/12/2022 6:00,Deposit,39367.54,279.04
101687,6096,3/12/2022 7:00,Payment,12247.23,167.83
101688,5478,3/12/2022 8:00,Payment,14788.98,270.96
101689,5560,3/12/2022 9:00,Payment,46930.4,568
101690,5100,3/12/2022 10:00,Transfer,41370.74,670.14
101691,5513,3/12/2022 11:00,Withdrawal,35040.95,598.15
101692,5175,3/12/2022 12:00,Deposit,4570.54,73.35
101693,5237,3/12/2022 13:00,Withdrawal,21204.07,400.33
101694,5909,3/12/2022 14:00,Payment,28185.44,329.84
101695,6082,3/12/2022 15:00,Payment,9776.86,74.27
101696,6122,3/12/2022 16:00,Withdrawal,22687.22,129.71
101697,5870,3/12/2022 17:00,Withdrawal,30250.78,263.09
101698,5494,3/12/2022 18:00,Deposit,16705.15,119.41
101699,5946,3/12/2022 19:00,Payment,39156.77,523.5
101700,5754,3/12/2022 20:00,Withdrawal,42102.25,327.31
101701,6320,3/12/2022 21:00,Transfer,16518.67,92.24
101702,5210,3/12/2022 22:00,Payment,42013.53,232.75
101703,6146,3/12/2022 23:00,Payment,5627.04,98.32
101704,6252,3/13/2022 0:00,Deposit,41967.59,582.16
101705,6411,3/13/2022 1:00,Transfer,8061.15,83.6
101706,5139,3/13/2022 2:00,Deposit,4604.89,84.79
101707,5540,3/13/2022 3:00,Transfer,32267.88,195.32
101708,6414,3/13/2022 4:00,Deposit,23860.9,470.18
101709,5269,3/13/2022 5:00,Transfer,45440.58,647.27
101710,6035,3/13/2022 6:00,Transfer,18477.87,143.24
101711,6412,3/13/2022 7:00,Transfer,14714.04,223.45
101712,6360,3/13/2022 8:00,Withdrawal,25286.38,415.98
101713,5505,3/13/2022 9:00,Payment,23069.34,263.92
101714,6129,3/13/2022 10:00,Transfer,17549.19,314.56
101715,5031,3/13/2022 11:00,Withdrawal,34840.19,252.97
101716,6097,3/13/2022 12:00,Withdrawal,38098.31,349.84
101717,6194,3/13/2022 13:00,Deposit,42722.71,273.53
101718,6092,3/13/2022 14:00,Payment,48656.4,397.19
101719,5812,3/13/2022 15:00,Payment,13699.48,117.55
101720,5361,3/13/2022 16:00,Deposit,35946.63,674.52
101721,6456,3/13/2022 17:00,Payment,20015.78,123.53
101722,5928,3/13/2022 18:00,Deposit,34015.56,388.16
101723,5099,3/13/2022 19:00,Withdrawal,24061.09,312.46
101724,5008,3/13/2022 20:00,Withdrawal,49691.77,918.32
101725,5696,3/13/2022 21:00,Transfer,36580.66,730.35
101726,6052,3/13/2022 22:00,Deposit,47648.32,776.71
101727,6137,3/13/2022 23:00,Withdrawal,41830.99,818.29
101728,5461,3/14/2022 0:00,Withdrawal,45193.6,759.55
101729,5920,3/14/2022 1:00,Deposit,40813.75,793.75
101730,6166,3/14/2022 2:00,Withdrawal,23228.38,362.57
101731,5389,3/14/2022 3:00,Payment,12963.53,80.33
101732,5631,3/14/2022 4:00,Withdrawal,18830.85,207.68
101733,5681,3/14/2022 5:00,Deposit,1501.69,22.07
101734,5156,3/14/2022 6:00,Payment,26437.66,271.27
101735,5334,3/14/2022 7:00,Payment,25500.36,232.07
101736,5259,3/14/2022 8:00,Withdrawal,26499.9,362.01
101737,5081,3/14/2022 9:00,Transfer,48714.55,925.7
101738,5753,3/14/2022 10:00,Payment,45616.97,252.02
101739,6464,3/14/2022 11:00,Deposit,8504.78,140.66
101740,6195,3/14/2022 12:00,Transfer,18759.68,297.17
101741,6254,3/14/2022 13:00,Transfer,21485.83,418.1
101742,5719,3/14/2022 14:00,Payment,18346.38,347.86
101743,5074,3/14/2022 15:00,Withdrawal,40025.55,657.76
101744,6293,3/14/2022 16:00,Transfer,26439.86,338.59
101745,5625,3/14/2022 17:00,Withdrawal,28818.94,232.4
101746,5061,3/14/2022 18:00,Payment,42724.17,563.04
101747,5873,3/14/2022 19:00,Deposit,40393.44,665.7
101748,5319,3/14/2022 20:00,Transfer,7044.47,129.87
101749,5101,3/14/2022 21:00,Deposit,35838.77,603.73
